"Time (h) ","Domain_001:","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","SS V In     ","SS V Out    ","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Q ME (%)    ","Total V     ","Cum V In+Out","Cum V Error ","Cum ME (%)  ","Cum Q ME (%)"
         1.300,,  0.000000    ,  5921.285    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12401.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  6480.048    ,  6489.699    ,  9.650956    , 0.5267236E-01,  360646.8    ,  612623.3    , -377.8425    ,-0.6167615E-01,-0.6167615E-01
         1.317,,  0.000000    ,  6210.716    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12561.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  6350.617    ,  6359.042    ,  8.424898    , 0.4488001E-01,  367005.9    ,  631395.4    , -369.4176    ,-0.5850813E-01,-0.5850813E-01
         1.333,,  0.000000    ,  6468.575    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12721.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  6252.759    ,  6259.254    ,  6.494892    , 0.3384535E-01,  373265.1    ,  650585.3    , -362.9227    ,-0.5578403E-01,-0.5578403E-01
         1.350,,  0.000000    ,  6717.242    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12881.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  6164.091    ,  6175.649    ,  11.55775    , 0.5897242E-01,  379440.8    ,  670183.9    , -351.3650    ,-0.5242814E-01,-0.5242814E-01
         1.367,,  0.000000    ,  7073.719    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13041.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5967.614    ,  5981.773    ,  14.15817    , 0.7038593E-01,  385422.5    ,  690298.9    , -337.2068    ,-0.4884939E-01,-0.4884939E-01
         1.383,,  0.000000    ,  7284.526    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13201.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5916.808    ,  5930.816    ,  14.00849    , 0.6838127E-01,  391353.3    ,  710784.8    , -323.1983    ,-0.4547063E-01,-0.4547063E-01
         1.400,,  0.000000    ,  7578.593    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13361.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5782.740    ,  5798.302    ,  15.56189    , 0.7431683E-01,  397151.6    ,  731724.7    , -307.6364    ,-0.4204265E-01,-0.4204265E-01
         1.417,,  0.000000    ,  7924.357    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13521.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5596.977    ,  5613.271    ,  16.29440    , 0.7597984E-01,  402764.9    ,  753170.4    , -291.3420    ,-0.3868209E-01,-0.3868209E-01
         1.433,,  0.000000    ,  8196.162    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13681.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5485.172    ,  5500.295    ,  15.12330    , 0.6912720E-01,  408265.2    ,  775047.9    , -276.2187    ,-0.3563892E-01,-0.3563892E-01
         1.450,,  0.000000    ,  8185.163    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  13841.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5656.171    ,  5667.650    ,  11.47896    , 0.5211433E-01,  413932.9    ,  797074.4    , -264.7398    ,-0.3321393E-01,-0.3321393E-01
         1.467,,  0.000000    ,  7963.813    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14001.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  6037.521    ,  6050.994    ,  13.47350    , 0.6134038E-01,  419983.9    ,  819039.5    , -251.2663    ,-0.3067816E-01,-0.3067816E-01
         1.483,,  0.000000    ,  8161.201    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14161.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  6000.132    ,  6016.746    ,  16.61407    , 0.7442734E-01,  426000.6    ,  841362.1    , -234.6522    ,-0.2788956E-01,-0.2788956E-01
         1.500,,  0.000000    ,  8522.921    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14321.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5798.412    ,  5816.252    ,  17.84052    , 0.7809631E-01,  431816.9    ,  864206.3    , -216.8117    ,-0.2508795E-01,-0.2508795E-01
         1.517,,  0.000000    ,  8811.602    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14481.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5669.731    ,  5691.878    ,  22.14750    , 0.9508247E-01,  437508.7    ,  887499.3    , -194.6642    ,-0.2193401E-01,-0.2193401E-01
         1.533,,  0.000000    ,  9169.774    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14641.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5471.560    ,  5495.932    ,  24.37260    , 0.1023581    ,  443004.7    ,  911310.4    , -170.2916    ,-0.1868645E-01,-0.1868645E-01
         1.550,,  0.000000    ,  9376.835    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14801.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5424.498    ,  5447.773    ,  23.27507    , 0.9626480E-01,  448452.4    ,  935488.5    , -147.0165    ,-0.1571548E-01,-0.1571548E-01
         1.567,,  0.000000    ,  9357.793    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14961.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5603.541    ,  5627.117    ,  23.57643    , 0.9694604E-01,  454079.6    ,  959807.7    , -123.4401    ,-0.1286092E-01,-0.1286092E-01
         1.583,,  0.000000    ,  9548.462    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15121.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5572.871    ,  5599.507    ,  26.63547    , 0.1079680    ,  459679.1    ,  984477.5    , -96.80461    ,-0.9833096E-02,-0.9833096E-02
         1.600,,  0.000000    ,  9868.583    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15281.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5412.751    ,  5442.444    ,  29.69309    , 0.1180644    ,  465121.5    ,  1009627.    , -67.11152    ,-0.6647158E-02,-0.6647158E-02
         1.617,,  0.000000    ,  10056.67    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15441.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5384.664    ,  5409.773    ,  25.10912    , 0.9847483E-01,  470531.3    ,  1035125.    , -42.00241    ,-0.4057712E-02,-0.4057712E-02
         1.633,,  0.000000    ,  9995.788    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15601.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5605.545    ,  5634.812    ,  29.26670    , 0.1143359    ,  476166.1    ,  1060723.    , -12.73570    ,-0.1200663E-02,-0.1200663E-02
         1.650,,  0.000000    ,  10409.80    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15761.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5351.532    ,  5377.535    ,  26.00301    , 0.9935759E-01,  481543.6    ,  1086894.    ,  13.26731    , 0.1220663E-02, 0.1220663E-02
         1.667,,  0.000000    ,  10559.91    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  15921.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5361.427    ,  5386.442    ,  25.01495    , 0.9446291E-01,  486930.1    ,  1113375.    ,  38.28225    , 0.3438398E-02, 0.3438398E-02
         1.683,,  0.000000    ,  10708.12    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16081.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5373.212    ,  5399.046    ,  25.83367    , 0.9643224E-01,  492329.1    ,  1140164.    ,  64.11593    , 0.5623393E-02, 0.5623393E-02
         1.700,,  0.000000    ,  10887.00    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16241.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5354.329    ,  5381.698    ,  27.36857    , 0.1008855    ,  497710.8    ,  1167293.    ,  91.48449    , 0.7837323E-02, 0.7837323E-02
         1.717,,  0.000000    ,  11042.08    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16401.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5359.250    ,  5386.736    ,  27.48666    , 0.1001576    ,  503097.5    ,  1194736.    ,  118.9712    , 0.9957944E-02, 0.9957944E-02
         1.733,,  0.000000    ,  11157.98    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16561.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5403.349    ,  5429.288    ,  25.93966    , 0.9357972E-01,  508526.8    ,  1222455.    ,  144.9108    , 0.1185408E-01, 0.1185408E-01
         1.750,,  0.000000    ,  11200.42    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16721.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5520.918    ,  5546.560    ,  25.64156    , 0.9183363E-01,  514073.4    ,  1250377.    ,  170.5524    , 0.1364007E-01, 0.1364007E-01
         1.767,,  0.000000    ,  11233.22    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16881.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5648.109    ,  5670.755    ,  22.64533    , 0.8054665E-01,  519744.2    ,  1278492.    ,  193.1977    , 0.1511138E-01, 0.1511138E-01
         1.783,,  0.000000    ,  11242.81    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  17041.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5798.519    ,  5824.495    ,  25.97605    , 0.9183961E-01,  525568.6    ,  1306776.    ,  219.1738    , 0.1677210E-01, 0.1677210E-01
         1.800,,  0.000000    ,  11277.18    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  17201.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5924.150    ,  5950.125    ,  25.97525    , 0.9120997E-01,  531518.8    ,  1335254.    ,  245.1490    , 0.1835972E-01, 0.1835972E-01
         1.817,,  0.000000    ,  11544.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  17361.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5816.732    ,  5844.991    ,  28.25883    , 0.9776134E-01,  537363.8    ,  1364160.    ,  273.4078    , 0.2004221E-01, 0.2004221E-01
         1.833,,  0.000000    ,  11749.54    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  17521.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5771.797    ,  5797.267    ,  25.46999    , 0.8701481E-01,  543161.0    ,  1393431.    ,  298.8778    , 0.2144906E-01, 0.2144906E-01
         1.850,,  0.000000    ,  11885.97    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  17681.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5795.361    ,  5823.764    ,  28.40313    , 0.9606262E-01,  548984.8    ,  1422998.    ,  327.2810    , 0.2299939E-01, 0.2299939E-01
         1.867,,  0.000000    ,  12079.90    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  17841.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5761.430    ,  5789.228    ,  27.79815    , 0.9290443E-01,  554774.0    ,  1452920.    ,  355.0791    , 0.2443900E-01, 0.2443900E-01
         1.883,,  0.000000    ,  12203.01    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18001.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5798.322    ,  5825.605    ,  27.28308    , 0.9032833E-01,  560599.6    ,  1483124.    ,  382.3622    , 0.2578086E-01, 0.2578086E-01
         1.900,,  0.000000    ,  12379.71    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18161.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5781.624    ,  5810.420    ,  28.79648    , 0.9428780E-01,  566410.0    ,  1513665.    ,  411.1587    , 0.2716312E-01, 0.2716312E-01
         1.917,,  0.000000    ,  12481.87    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18321.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5839.462    ,  5866.138    ,  26.67606    , 0.8660158E-01,  572276.2    ,  1544468.    ,  437.8347    , 0.2834857E-01, 0.2834857E-01
         1.933,,  0.000000    ,  12370.91    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18481.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  6110.421    ,  6138.160    ,  27.73889    , 0.8990882E-01,  578414.3    ,  1575321.    ,  465.5736    , 0.2955421E-01, 0.2955421E-01
         1.950,,  0.000000    ,  12881.92    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18641.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5759.409    ,  5791.302    ,  31.89290    , 0.1011726    ,  584205.6    ,  1606844.    ,  497.4665    , 0.3095923E-01, 0.3095923E-01
         1.967,,  0.000000    ,  13156.13    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18801.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5645.204    ,  5676.737    ,  31.53342    , 0.9867312E-01,  589882.4    ,  1638801.    ,  528.9999    , 0.3227969E-01, 0.3227969E-01
         1.983,,  0.000000    ,  13331.74    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18961.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5629.589    ,  5659.939    ,  30.35045    , 0.9398437E-01,  595542.3    ,  1671094.    ,  559.3504    , 0.3347210E-01, 0.3347210E-01
         2.000,,  0.000000    ,  13447.34    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  19121.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5673.995    ,  5702.872    ,  28.87770    , 0.8866712E-01,  601245.2    ,  1703663.    ,  588.2281    , 0.3452726E-01, 0.3452726E-01
         2.017,,  0.000000    ,  13470.88    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  19159.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5688.451    ,  5715.951    ,  27.49965    , 0.8427666E-01,  606961.1    ,  1736293.    ,  615.7278    , 0.3546220E-01, 0.3546220E-01
         2.033,,  0.000000    ,  13453.89    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  19079.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5625.442    ,  5654.809    ,  29.36742    , 0.9026900E-01,  612616.0    ,  1768826.    ,  645.0952    , 0.3647023E-01, 0.3647023E-01
         2.050,,  0.000000    ,  13654.94    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18999.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5344.390    ,  5375.231    ,  30.84118    , 0.9444759E-01,  617991.2    ,  1801481.    ,  675.9363    , 0.3752115E-01, 0.3752115E-01
         2.067,,  0.000000    ,  13900.32    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18919.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5019.014    ,  5050.894    ,  31.88032    , 0.9713790E-01,  623042.1    ,  1834300.    ,  707.8167    , 0.3858783E-01, 0.3858783E-01
         2.083,,  0.000000    ,  14212.58    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18839.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4626.749    ,  4658.063    ,  31.31374    , 0.9474108E-01,  627700.1    ,  1867352.    ,  739.1304    , 0.3958173E-01, 0.3958173E-01
         2.100,,  0.000000    ,  14185.52    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18759.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4573.810    ,  4601.081    ,  27.27054    , 0.8277633E-01,  632301.2    ,  1900297.    ,  766.4010    , 0.4033058E-01, 0.4033058E-01
         2.117,,  0.000000    ,  14616.35    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18679.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4062.987    ,  4087.655    ,  24.66869    , 0.7408975E-01,  636388.9    ,  1933593.    ,  791.0696    , 0.4091190E-01, 0.4091190E-01
         2.133,,  0.000000    ,  14820.32    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18599.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  3779.012    ,  3800.191    ,  21.17952    , 0.6337444E-01,  640189.1    ,  1967013.    ,  812.2492    , 0.4129354E-01, 0.4129354E-01
         2.150,,  0.000000    ,  15007.58    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18519.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  3511.753    ,  3531.065    ,  19.31168    , 0.5760052E-01,  643720.1    ,  2000539.    ,  831.5608    , 0.4156683E-01, 0.4156683E-01
         2.167,,  0.000000    ,  15206.77    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18439.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  3232.559    ,  3252.406    ,  19.84738    , 0.5898863E-01,  646972.5    ,  2034186.    ,  851.4082    , 0.4185499E-01, 0.4185499E-01
         2.183,,  0.000000    ,  15271.12    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18359.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  3088.213    ,  3104.862    ,  16.64907    , 0.4950593E-01,  650077.4    ,  2067816.    ,  868.0573    , 0.4197943E-01, 0.4197943E-01
         2.200,,  0.000000    ,  15458.28    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18279.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2821.048    ,  2839.995    ,  18.94629    , 0.5615776E-01,  652917.4    ,  2101554.    ,  887.0036    , 0.4220704E-01, 0.4220704E-01
         2.217,,  0.000000    ,  15781.28    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18199.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2418.053    ,  2438.568    ,  20.51540    , 0.6037385E-01,  655356.0    ,  2135534.    ,  907.5190    , 0.4249611E-01, 0.4249611E-01
         2.233,,  0.000000    ,  16109.48    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18119.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2009.856    ,  2025.833    ,  15.97742    , 0.4667827E-01,  657381.8    ,  2169763.    ,  923.4964    , 0.4256209E-01, 0.4256209E-01
         2.250,,  0.000000    ,  16321.88    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18039.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1717.450    ,  1725.082    ,  7.632063    , 0.2221127E-01,  659106.9    ,  2204124.    ,  931.1285    , 0.4224483E-01, 0.4224483E-01
         2.267,,  0.000000    ,  16471.13    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  17959.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1488.199    ,  1492.459    ,  4.259343    , 0.1237085E-01,  660599.3    ,  2238555.    ,  935.3878    , 0.4178534E-01, 0.4178534E-01
         2.283,,  0.000000    ,  16568.43    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  17879.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1310.905    ,  1311.926    ,  1.021692    , 0.2965916E-02,  661911.3    ,  2273002.    ,  936.4095    , 0.4119703E-01, 0.4119703E-01
         2.300,,  0.000000    ,  16661.83    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  17799.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1137.499    ,  1135.457    , -2.042098    ,-0.5925796E-02,  663046.7    ,  2307464.    ,  934.3674    , 0.4049327E-01, 0.4049327E-01
         2.317,,  0.000000    ,  16764.83    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  17719.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  954.4993    ,  948.2541    , -6.245250    ,-0.1811049E-01,  663995.0    ,  2341948.    ,  928.1221    , 0.3963035E-01, 0.3963035E-01
         2.333,,  0.000000    ,  16856.05    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  17639.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  783.2837    ,  774.1960    , -9.087707    ,-0.2634471E-01,  664769.2    ,  2376443.    ,  919.0344    , 0.3867269E-01, 0.3867269E-01
         2.350,,  0.000000    ,  16924.82    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  17559.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  634.5092    ,  623.2836    , -11.22561    ,-0.3255295E-01,  665392.5    ,  2410927.    ,  907.8088    , 0.3765393E-01, 0.3765393E-01
         2.367,,  0.000000    ,  16984.79    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  17479.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  494.5440    ,  481.5513    , -12.99263    ,-0.3769900E-01,  665874.0    ,  2445391.    ,  894.8162    , 0.3659194E-01, 0.3659194E-01
         2.383,,  0.000000    ,  17033.59    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  17399.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  365.7411    ,  351.0715    , -14.66962    ,-0.4260347E-01,  666225.1    ,  2479824.    ,  880.1466    , 0.3549229E-01, 0.3549229E-01
         2.400,,  0.000000    ,  16973.48    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  17319.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  345.8507    ,  330.2796    , -15.57107    ,-0.4540622E-01,  666555.4    ,  2514117.    ,  864.5755    , 0.3438883E-01, 0.3438883E-01
         2.417,,  0.000000    ,  16831.07    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  17239.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  408.2654    ,  397.0245    , -11.24090    ,-0.3299315E-01,  666952.4    ,  2548188.    ,  853.3346    , 0.3348790E-01, 0.3348790E-01
         2.433,,  0.000000    ,  16821.29    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  17159.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  338.0416    ,  332.7014    , -5.340174    ,-0.1571535E-01,  667285.1    ,  2582168.    ,  847.9944    , 0.3284040E-01, 0.3284040E-01
         2.450,,  0.000000    ,  16949.47    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  17079.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  129.8673    ,  116.6235    , -13.24377    ,-0.3891930E-01,  667401.7    ,  2616197.    ,  834.7507    , 0.3190703E-01, 0.3190703E-01
         2.467,,  0.000000    ,  17077.78    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16999.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -78.44558    , -91.35383    , -12.90825    ,-0.3787953E-01,  667310.4    ,  2650274.    ,  821.8424    , 0.3100971E-01, 0.3100971E-01
         2.483,,  0.000000    ,  17144.66    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16919.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -225.3226    , -240.3151    , -14.99246    ,-0.4401264E-01,  667070.0    ,  2684338.    ,  806.8499    , 0.3005769E-01, 0.3005769E-01
         2.500,,  0.000000    ,  17174.79    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16839.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -335.4562    , -350.6519    , -15.19567    ,-0.4467459E-01,  666719.4    ,  2718352.    ,  791.6543    , 0.2912258E-01, 0.2912258E-01
         2.517,,  0.000000    ,  17204.01    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16759.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -444.6793    , -459.1204    , -14.44104    ,-0.4251949E-01,  666260.3    ,  2752316.    ,  777.2132    , 0.2823852E-01, 0.2823852E-01
         2.533,,  0.000000    ,  17218.85    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16679.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -539.5153    , -554.4551    , -14.93977    ,-0.4407248E-01,  665705.8    ,  2786214.    ,  762.2735    , 0.2735876E-01, 0.2735876E-01
         2.550,,  0.000000    ,  17226.64    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16599.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -627.3094    , -642.2835    , -14.97413    ,-0.4426813E-01,  665063.5    ,  2820040.    ,  747.2993    , 0.2649960E-01, 0.2649960E-01
         2.567,,  0.000000    ,  17234.22    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  16519.33    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -714.8857    , -729.8237    , -14.93806    ,-0.4425627E-01,  664333.7    ,  2853793.    ,  732.3613    , 0.2566273E-01, 0.2566273E-01
