"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         0.017,              ,  0.000000    ,  0.000000    ,  63.54167    ,  0.000000    ,  63.54167    ,  0.000000    ,  63.54167    ,  63.54167    , 0.1894307E-10, 0.2981204E-10,  63.54167    ,  63.54167    ,  63.54167    , 0.1894307E-10, 0.2981204E-10, 0.2981204E-10
         0.033,              ,  0.000000    ,  0.000000    ,  188.5417    ,  0.000000    ,  188.5417    ,  0.000000    ,  188.5417    ,  188.4762    ,-0.6542149E-01,-0.3469869E-01,  188.5417    ,  252.0179    ,  252.0833    ,-0.6542149E-01,-0.2595233E-01,-0.2595233E-01
         0.050,              ,  0.000000    ,  0.000000    ,  313.5417    ,  0.000000    ,  313.5417    ,  0.000000    ,  313.5417    ,  313.4343    ,-0.1073750    ,-0.3424584E-01,  313.5417    ,  565.4522    ,  565.6250    ,-0.1727965    ,-0.3054965E-01,-0.3054965E-01
         0.067,              ,  0.000000    ,  0.000000    ,  438.5417    ,  0.000000    ,  438.5417    ,  0.000000    ,  438.5417    ,  438.4660    ,-0.7569025E-01,-0.1725954E-01,  438.5417    ,  1003.918    ,  1004.167    ,-0.2484867    ,-0.2474556E-01,-0.2474556E-01
         0.083,              ,  0.000000    ,  0.000000    ,  563.5417    ,  0.000000    ,  563.5417    ,  0.000000    ,  563.5417    ,  562.9424    ,-0.5992263    ,-0.1063322    ,  563.5417    ,  1566.861    ,  1567.708    ,-0.8477130    ,-0.5407339E-01,-0.5407339E-01
         0.100,              ,  0.000000    ,  0.000000    ,  688.5417    ,  0.000000    ,  688.5417    ,  0.000000    ,  688.5417    ,  687.7740    ,-0.7677012    ,-0.1114967    ,  688.5417    ,  2254.635    ,  2256.250    , -1.615414    ,-0.7159731E-01,-0.7159731E-01
         0.117,              ,  0.000000    ,  0.000000    ,  813.5417    ,  0.000000    ,  813.5417    ,  0.000000    ,  813.5417    ,  813.0224    ,-0.5192956    ,-0.6383146E-01,  813.5417    ,  3067.657    ,  3069.792    , -2.134710    ,-0.6953924E-01,-0.6953924E-01
         0.133,              ,  0.000000    ,  0.000000    ,  938.5417    ,  0.000000    ,  938.5417    ,  0.000000    ,  938.5417    ,  937.5910    ,-0.9506521    ,-0.1012903    ,  938.5417    ,  4005.248    ,  4008.333    , -3.085362    ,-0.7697369E-01,-0.7697369E-01
         0.150,              ,  0.000000    ,  0.000000    ,  1063.542    ,  0.000000    ,  1063.542    ,  0.000000    ,  1063.542    ,  1062.737    ,-0.8044956    ,-0.7564307E-01,  1063.542    ,  5067.985    ,  5071.875    , -3.889857    ,-0.7669466E-01,-0.7669466E-01
         0.167,              ,  0.000000    ,  0.000000    ,  1188.542    ,  0.000000    ,  1188.542    ,  0.000000    ,  1188.542    ,  1187.666    ,-0.8756005    ,-0.7367016E-01,  1188.542    ,  6255.651    ,  6260.417    , -4.765458    ,-0.7612046E-01,-0.7612046E-01
         0.183,              ,  0.000000    ,  0.000000    ,  1313.542    ,  0.000000    ,  1313.542    ,  0.000000    ,  1313.542    ,  1311.741    , -1.800878    ,-0.1371009    ,  1313.542    ,  7567.392    ,  7573.958    , -6.566336    ,-0.8669622E-01,-0.8669622E-01
         0.200,              ,  0.000000    ,  0.000000    ,  1438.542    ,  0.000000    ,  1438.542    ,  0.000000    ,  1438.542    ,  1437.640    ,-0.9021362    ,-0.6271186E-01,  1438.542    ,  9005.032    ,  9012.500    , -7.468472    ,-0.8286793E-01,-0.8286793E-01
         0.217,              ,  0.000000    ,  0.000000    ,  1563.542    ,  0.000000    ,  1563.542    ,  0.000000    ,  1563.542    ,  1562.056    , -1.485457    ,-0.9500594E-01,  1563.542    ,  10567.09    ,  10576.04    , -8.953930    ,-0.8466239E-01,-0.8466239E-01
         0.233,              ,  0.000000    ,  0.000000    ,  1688.542    ,  0.000000    ,  1688.542    ,  0.000000    ,  1688.542    ,  1687.344    , -1.197739    ,-0.7093336E-01,  1688.542    ,  12254.43    ,  12264.58    , -10.15167    ,-0.8277223E-01,-0.8277223E-01
         0.250,              ,  0.000000    ,  0.000000    ,  1813.542    ,  0.000000    ,  1813.542    ,  0.000000    ,  1813.542    ,  1809.714    , -3.828059    ,-0.2110820    ,  1813.542    ,  14064.15    ,  14078.12    , -13.97973    ,-0.9930107E-01,-0.9930107E-01
         0.267,              ,  0.000000    ,  0.000000    ,  1938.542    ,  0.000000    ,  1938.542    ,  0.000000    ,  1938.542    ,  1934.717    , -3.825130    ,-0.1973200    ,  1938.542    ,  15998.86    ,  16016.67    , -17.80486    ,-0.1111646    ,-0.1111646    
         0.283,              ,  0.000000    ,  0.000000    ,  2063.542    ,  0.000000    ,  2063.542    ,  0.000000    ,  2063.542    ,  2059.619    , -3.922220    ,-0.1900723    ,  2063.542    ,  18058.48    ,  18080.21    , -21.72708    ,-0.1201705    ,-0.1201705    
         0.300,              ,  0.000000    ,  0.000000    ,  2188.542    ,  0.000000    ,  2188.542    ,  0.000000    ,  2188.542    ,  2184.878    , -3.663356    ,-0.1673880    ,  2188.542    ,  20243.36    ,  20268.75    , -25.39043    ,-0.1252689    ,-0.1252689    
         0.317,              ,  0.000000    ,  0.000000    ,  2313.542    ,  0.000000    ,  2313.542    ,  0.000000    ,  2313.542    ,  2306.557    , -6.984766    ,-0.3019080    ,  2313.542    ,  22549.92    ,  22582.29    , -32.37520    ,-0.1433654    ,-0.1433654    
         0.333,              ,  0.000000    ,  0.000000    ,  2438.542    ,  0.000000    ,  2438.542    ,  0.000000    ,  2438.542    ,  2434.110    , -4.431353    ,-0.1817215    ,  2438.542    ,  24984.03    ,  25020.83    , -36.80655    ,-0.1471036    ,-0.1471036    
         0.350,              ,  0.000000    ,  0.000000    ,  2563.542    ,  0.000000    ,  2563.542    ,  0.000000    ,  2563.542    ,  2552.862    , -10.68009    ,-0.4166146    ,  2563.542    ,  27536.89    ,  27584.38    , -47.48664    ,-0.1721505    ,-0.1721505    
         0.367,              ,  0.000000    ,  0.000000    ,  2688.542    ,  0.000000    ,  2688.542    ,  0.000000    ,  2688.542    ,  2682.254    , -6.287418    ,-0.2338598    ,  2688.542    ,  30219.14    ,  30272.92    , -53.77406    ,-0.1776309    ,-0.1776309    
         0.383,              ,  0.000000    ,  0.000000    ,  2813.542    ,  0.000000    ,  2813.542    ,  0.000000    ,  2813.542    ,  2809.132    , -4.409635    ,-0.1567290    ,  2813.542    ,  33028.27    ,  33086.46    , -58.18370    ,-0.1758535    ,-0.1758535    
         0.400,              ,  0.000000    ,  0.000000    ,  2938.542    ,  0.000000    ,  2938.542    ,  0.000000    ,  2938.542    ,  2931.811    , -6.731151    ,-0.2290643    ,  2938.542    ,  35960.09    ,  36025.00    , -64.91485    ,-0.1801939    ,-0.1801939    
         0.417,              ,  0.000000    ,  0.000000    ,  3063.542    ,  0.000000    ,  3063.542    ,  0.000000    ,  3063.542    ,  3047.984    , -15.55740    ,-0.5078239    ,  3063.542    ,  39008.07    ,  39088.54    , -80.47224    ,-0.2058717    ,-0.2058717    
         0.433,              ,  0.000000    ,  0.000000    ,  3188.542    ,  0.000000    ,  3188.542    ,  0.000000    ,  3188.542    ,  3180.868    , -7.673208    ,-0.2406494    ,  3188.542    ,  42188.94    ,  42277.08    , -88.14545    ,-0.2084946    ,-0.2084946    
         0.450,              ,  0.000000    ,  0.000000    ,  3313.542    ,  0.000000    ,  3313.542    ,  0.000000    ,  3313.542    ,  3304.219    , -9.322866    ,-0.2813565    ,  3313.542    ,  45493.16    ,  45590.62    , -97.46832    ,-0.2137903    ,-0.2137903    
         0.467,              ,  0.000000    ,  0.000000    ,  3438.542    ,  0.000000    ,  3438.542    ,  0.000000    ,  3438.542    ,  3432.061    , -6.481075    ,-0.1884832    ,  3438.542    ,  48925.22    ,  49029.17    , -103.9494    ,-0.2120154    ,-0.2120154    
         0.483,              ,  0.000000    ,  0.000000    ,  3563.542    ,  0.000000    ,  3563.542    ,  0.000000    ,  3563.542    ,  3552.703    , -10.83888    ,-0.3041603    ,  3563.542    ,  52477.92    ,  52592.71    , -114.7883    ,-0.2182589    ,-0.2182589    
         0.500,              ,  0.000000    ,  0.000000    ,  3688.542    ,  0.000000    ,  3688.542    ,  0.000000    ,  3688.542    ,  3677.767    , -10.77446    ,-0.2921063    ,  3688.542    ,  56155.69    ,  56281.25    , -125.5627    ,-0.2230987    ,-0.2230987    
         0.517,              ,  0.000000    ,  0.000000    ,  3813.542    ,  0.000000    ,  3813.542    ,  0.000000    ,  3813.542    ,  3799.691    , -13.85090    ,-0.3632032    ,  3813.542    ,  59955.38    ,  60094.79    , -139.4136    ,-0.2319896    ,-0.2319896    
         0.533,              ,  0.000000    ,  0.000000    ,  3938.542    ,  0.000000    ,  3938.542    ,  0.000000    ,  3938.542    ,  3929.468    , -9.074038    ,-0.2303908    ,  3938.542    ,  63884.85    ,  64033.33    , -148.4877    ,-0.2318912    ,-0.2318912    
         0.550,              ,  0.000000    ,  0.000000    ,  4063.542    ,  0.000000    ,  4063.542    ,  0.000000    ,  4063.542    ,  4048.644    , -14.89737    ,-0.3666105    ,  4063.542    ,  67933.49    ,  68096.87    , -163.3850    ,-0.2399303    ,-0.2399303    
         0.567,              ,  0.000000    ,  0.000000    ,  4188.542    ,  0.000000    ,  4188.542    ,  0.000000    ,  4188.542    ,  4175.147    , -13.39467    ,-0.3197931    ,  4188.542    ,  72108.64    ,  72285.42    , -176.7797    ,-0.2445579    ,-0.2445579    
         0.583,              ,  0.000000    ,  0.000000    ,  4313.542    ,  0.000000    ,  4313.542    ,  0.000000    ,  4313.542    ,  4300.591    , -12.95036    ,-0.3002257    ,  4313.542    ,  76409.23    ,  76598.96    , -189.7301    ,-0.2476928    ,-0.2476928    
         0.600,              ,  0.000000    ,  0.000000    ,  4438.542    ,  0.000000    ,  4438.542    ,  0.000000    ,  4438.542    ,  4425.751    , -12.79070    ,-0.2881734    ,  4438.542    ,  80834.98    ,  81037.50    , -202.5208    ,-0.2499099    ,-0.2499099    
         0.617,              ,  0.000000    ,  0.000000    ,  4563.542    ,  0.000000    ,  4563.542    ,  0.000000    ,  4563.542    ,  4550.411    , -13.13035    ,-0.2877228    ,  4563.542    ,  85385.39    ,  85601.04    , -215.6511    ,-0.2519258    ,-0.2519258    
         0.633,              ,  0.000000    ,  0.000000    ,  4688.542    ,  0.000000    ,  4688.542    ,  0.000000    ,  4688.542    ,  4670.678    , -17.86402    ,-0.3810144    ,  4688.542    ,  90056.07    ,  90289.58    , -233.5151    ,-0.2586291    ,-0.2586291    
         0.650,              ,  0.000000    ,  0.000000    ,  4813.542    ,  0.000000    ,  4813.542    ,  0.000000    ,  4813.542    ,  4789.311    , -24.23069    ,-0.5033858    ,  4813.542    ,  94845.38    ,  95103.13    , -257.7458    ,-0.2710172    ,-0.2710172    
         0.667,              ,  0.000000    ,  0.000000    ,  4938.542    ,  0.000000    ,  4938.542    ,  0.000000    ,  4938.542    ,  4921.071    , -17.47047    ,-0.3537576    ,  4938.542    ,  99766.45    ,  100041.7    , -275.2163    ,-0.2751017    ,-0.2751017    
         0.683,              ,  0.000000    ,  0.000000    ,  5063.542    ,  0.000000    ,  5063.542    ,  0.000000    ,  5063.542    ,  5046.665    , -16.87690    ,-0.3333023    ,  5063.542    ,  104813.1    ,  105105.2    , -292.0932    ,-0.2779055    ,-0.2779055    
         0.700,              ,  0.000000    ,  0.000000    ,  5188.542    ,  0.000000    ,  5188.542    ,  0.000000    ,  5188.542    ,  5168.038    , -20.50394    ,-0.3951773    ,  5188.542    ,  109981.2    ,  110293.8    , -312.5971    ,-0.2834223    ,-0.2834223    
         0.717,              ,  0.000000    ,  0.000000    ,  5313.542    ,  0.000000    ,  5313.542    ,  0.000000    ,  5313.542    ,  5300.524    , -13.01758    ,-0.2449887    ,  5313.542    ,  115281.7    ,  115607.3    , -325.6147    ,-0.2816559    ,-0.2816559    
         0.733,              ,  0.000000    ,  0.000000    ,  5438.542    ,  0.000000    ,  5438.542    ,  0.000000    ,  5438.542    ,  5429.484    , -9.057657    ,-0.1665457    ,  5438.542    ,  120711.2    ,  121045.8    , -334.6724    ,-0.2764840    ,-0.2764840    
         0.750,              ,  0.000000    ,  0.000000    ,  5563.542    ,  0.000000    ,  5563.542    ,  0.000000    ,  5563.542    ,  5550.224    , -13.31744    ,-0.2393698    ,  5563.542    ,  126261.4    ,  126609.4    , -347.9898    ,-0.2748531    ,-0.2748531    
         0.767,              ,  0.000000    ,  525.3679    ,  5688.542    ,  0.000000    ,  5688.542    ,  525.3679    ,  5163.174    ,  5163.851    , 0.6773617    , 0.1090073E-01,  6213.910    ,  131425.2    ,  132823.3    , -347.3124    ,-0.2614846    ,-0.2614846    
         0.783,              ,  0.000000    ,  1287.975    ,  5813.542    ,  0.000000    ,  5813.542    ,  1287.975    ,  4525.567    ,  4527.012    ,  1.444993    , 0.2034767E-01,  7101.517    ,  135952.2    ,  139924.8    , -345.8674    ,-0.2471809    ,-0.2471809    
         0.800,              ,  0.000000    ,  1590.163    ,  5938.542    ,  0.000000    ,  5938.542    ,  1590.163    ,  4348.379    ,  4349.811    ,  1.432678    , 0.1902954E-01,  7528.705    ,  140302.1    ,  147453.5    , -344.4348    ,-0.2335887    ,-0.2335887    
         0.817,              ,  0.000000    ,  1926.646    ,  6063.542    ,  0.000000    ,  6063.542    ,  1926.646    ,  4136.895    ,  4132.596    , -4.299475    ,-0.5380943E-01,  7990.188    ,  144434.7    ,  155443.7    , -348.7342    ,-0.2243476    ,-0.2243476    
         0.833,              ,  0.000000    ,  1969.857    ,  6188.542    ,  0.000000    ,  6188.542    ,  1969.857    ,  4218.685    ,  4214.077    , -4.608505    ,-0.5648786E-01,  8158.398    ,  148648.7    ,  163602.1    , -353.3427    ,-0.2159769    ,-0.2159769    
         0.850,              ,  0.000000    ,  1920.486    ,  6313.542    ,  0.000000    ,  6313.542    ,  1920.486    ,  4393.055    ,  4385.198    , -7.856986    ,-0.9542093E-01,  8234.028    ,  153033.9    ,  171836.1    , -361.1997    ,-0.2102001    ,-0.2102001    
         0.867,              ,  0.000000    ,  1871.311    ,  6438.542    ,  0.000000    ,  6438.542    ,  1871.311    ,  4567.231    ,  4558.297    , -8.933786    ,-0.1075084    ,  8309.852    ,  157592.2    ,  180146.0    , -370.1335    ,-0.2054631    ,-0.2054631    
         0.883,              ,  0.000000    ,  1961.844    ,  6563.542    ,  0.000000    ,  6563.542    ,  1961.844    ,  4601.698    ,  4596.697    , -5.000985    ,-0.5865993E-01,  8525.386    ,  162188.9    ,  188671.4    , -375.1345    ,-0.1988296    ,-0.1988296    
         0.900,              ,  0.000000    ,  2140.204    ,  6688.542    ,  0.000000    ,  6688.542    ,  2140.204    ,  4548.338    ,  4549.506    ,  1.168154    , 0.1323126E-01,  8828.746    ,  166738.4    ,  197500.1    , -373.9663    ,-0.1893500    ,-0.1893500    
         0.917,              ,  0.000000    ,  2311.812    ,  6813.542    ,  0.000000    ,  6813.542    ,  2311.812    ,  4501.729    ,  4509.968    ,  8.238410    , 0.9028044E-01,  9125.354    ,  171248.4    ,  206625.5    , -365.7279    ,-0.1770004    ,-0.1770004    
         0.933,              ,  0.000000    ,  2417.884    ,  6938.542    ,  0.000000    ,  6938.542    ,  2417.884    ,  4520.658    ,  4528.626    ,  7.967752    , 0.8515808E-01,  9356.425    ,  175777.0    ,  215981.9    , -357.7602    ,-0.1656436    ,-0.1656436    
         0.950,              ,  0.000000    ,  2600.060    ,  7063.542    ,  0.000000    ,  7063.542    ,  2600.060    ,  4463.482    ,  4469.506    ,  6.024667    , 0.6234391E-01,  9663.602    ,  180246.5    ,  225645.5    , -351.7355    ,-0.1558797    ,-0.1558797    
         0.967,              ,  0.000000    ,  2720.626    ,  7188.542    ,  0.000000    ,  7188.542    ,  2720.626    ,  4467.916    ,  4472.228    ,  4.311910    , 0.4351435E-01,  9909.167    ,  184718.8    ,  235554.7    , -347.4236    ,-0.1474917    ,-0.1474917    
         0.983,              ,  0.000000    ,  2818.602    ,  7313.542    ,  0.000000    ,  7313.542    ,  2818.602    ,  4494.940    ,  4498.714    ,  3.774895    , 0.3725663E-01,  10132.14    ,  189217.5    ,  245686.8    , -343.6487    ,-0.1398727    ,-0.1398727    
         1.000,              ,  0.000000    ,  2816.319    ,  7438.542    ,  0.000000    ,  7438.542    ,  2816.319    ,  4622.223    ,  4624.835    ,  2.611861    , 0.2546950E-01,  10254.86    ,  193842.3    ,  255941.7    , -341.0369    ,-0.1332479    ,-0.1332479    
         1.017,              ,  0.000000    ,  2791.375    ,  7563.542    ,  0.000000    ,  7563.542    ,  2791.375    ,  4772.167    ,  4774.517    ,  2.350146    , 0.2269594E-01,  10354.92    ,  198616.8    ,  266296.6    , -338.6867    ,-0.1271840    ,-0.1271840    
         1.033,              ,  0.000000    ,  2873.490    ,  7688.542    ,  0.000000    ,  7688.542    ,  2873.490    ,  4815.052    ,  4816.142    ,  1.090806    , 0.1032761E-01,  10562.03    ,  203433.0    ,  276858.6    , -337.5959    ,-0.1219380    ,-0.1219380    
         1.050,              ,  0.000000    ,  3006.161    ,  7813.542    ,  0.000000    ,  7813.542    ,  3006.161    ,  4807.380    ,  4808.987    ,  1.606329    , 0.1484633E-01,  10819.70    ,  208242.0    ,  287678.3    , -335.9896    ,-0.1167935    ,-0.1167935    
         1.067,              ,  0.000000    ,  3171.794    ,  7938.542    ,  0.000000    ,  7938.542    ,  3171.794    ,  4766.748    ,  4765.362    , -1.386079    ,-0.1247558E-01,  11110.34    ,  213007.3    ,  298788.6    , -337.3757    ,-0.1129145    ,-0.1129145    
         1.083,              ,  0.000000    ,  3133.297    ,  8063.542    ,  0.000000    ,  8063.542    ,  3133.297    ,  4930.244    ,  4929.082    , -1.162040    ,-0.1037829E-01,  11196.84    ,  217936.4    ,  309985.5    , -338.5377    ,-0.1092108    ,-0.1092108    
         1.100,              ,  0.000000    ,  3092.767    ,  8188.542    ,  0.000000    ,  8188.542    ,  3092.767    ,  5095.775    ,  5098.576    ,  2.801286    , 0.2483121E-01,  11281.31    ,  223035.0    ,  321266.8    , -335.7364    ,-0.1045039    ,-0.1045039    
         1.117,              ,  0.000000    ,  3270.270    ,  8313.542    ,  0.000000    ,  8313.542    ,  3270.270    ,  5043.271    ,  5045.993    ,  2.721396    , 0.2349310E-01,  11583.81    ,  228081.0    ,  332850.6    , -333.0150    ,-0.1000494    ,-0.1000494    
         1.133,              ,  0.000000    ,  3439.190    ,  8438.542    ,  0.000000    ,  8438.542    ,  3439.190    ,  4999.352    ,  5000.646    ,  1.294117    , 0.1089532E-01,  11877.73    ,  233081.6    ,  344728.3    , -331.7209    ,-0.9622676E-01,-0.9622676E-01
         1.150,              ,  0.000000    ,  3505.594    ,  8563.542    ,  0.000000    ,  8563.542    ,  3505.594    ,  5057.948    ,  5056.514    , -1.433377    ,-0.1187638E-01,  12069.14    ,  238138.1    ,  356797.5    , -333.1543    ,-0.9337350E-01,-0.9337350E-01
         1.167,              ,  0.000000    ,  3487.435    ,  8688.542    ,  0.000000    ,  8688.542    ,  3487.435    ,  5201.107    ,  5200.023    , -1.083634    ,-0.8899767E-02,  12175.98    ,  243338.1    ,  368973.4    , -334.2379    ,-0.9058590E-01,-0.9058590E-01
         1.183,              ,  0.000000    ,  3435.782    ,  8813.542    ,  0.000000    ,  8813.542    ,  3435.782    ,  5377.760    ,  5377.423    ,-0.3365321    ,-0.2747353E-02,  12249.32    ,  248715.6    ,  381222.8    , -334.5744    ,-0.8776350E-01,-0.8776350E-01
         1.200,              ,  0.000000    ,  3563.965    ,  8938.542    ,  0.000000    ,  8938.542    ,  3563.965    ,  5374.577    ,  5374.369    ,-0.2074044    ,-0.1658903E-02,  12502.51    ,  254089.9    ,  393725.3    , -334.7818    ,-0.8502930E-01,-0.8502930E-01
         1.217,              ,  0.000000    ,  3582.608    ,  9063.542    ,  0.000000    ,  9063.542    ,  3582.608    ,  5480.934    ,  5478.191    , -2.743309    ,-0.2169284E-01,  12646.15    ,  259568.1    ,  406371.4    , -337.5251    ,-0.8305829E-01,-0.8305829E-01
         1.233,              ,  0.000000    ,  3673.108    ,  9188.542    ,  0.000000    ,  9188.542    ,  3673.108    ,  5515.434    ,  5515.586    , 0.1517472    , 0.1179842E-02,  12861.65    ,  265083.7    ,  419233.1    , -337.3734    ,-0.8047395E-01,-0.8047395E-01
         1.250,              ,  0.000000    ,  3801.764    ,  9313.542    ,  0.000000    ,  9313.542    ,  3801.764    ,  5511.778    ,  5513.054    ,  1.276362    , 0.9731855E-02,  13115.31    ,  270596.8    ,  432348.4    , -336.0970    ,-0.7773755E-01,-0.7773755E-01
         1.267,              ,  0.000000    ,  3859.083    ,  9438.542    ,  0.000000    ,  9438.542    ,  3859.083    ,  5579.458    ,  5579.883    , 0.4244331    , 0.3191796E-02,  13297.62    ,  276176.7    ,  445646.0    , -335.6726    ,-0.7532270E-01,-0.7532270E-01
         1.283,              ,  0.000000    ,  3783.729    ,  9563.542    ,  0.000000    ,  9563.542    ,  3783.729    ,  5779.813    ,  5782.174    ,  2.361403    , 0.1769203E-01,  13347.27    ,  281958.8    ,  458993.3    , -333.3112    ,-0.7261788E-01,-0.7261788E-01
         1.300,              ,  0.000000    ,  3895.496    ,  9688.542    ,  0.000000    ,  9688.542    ,  3895.496    ,  5793.046    ,  5794.275    ,  1.229651    , 0.9052175E-02,  13584.04    ,  287753.1    ,  472577.3    , -332.0816    ,-0.7027031E-01,-0.7027031E-01
         1.317,              ,  0.000000    ,  3948.012    ,  9813.542    ,  0.000000    ,  9813.542    ,  3948.012    ,  5865.529    ,  5865.250    ,-0.2793867    ,-0.2030197E-02,  13761.55    ,  293618.4    ,  486338.9    , -332.3609    ,-0.6833937E-01,-0.6833937E-01
         1.333,              ,  0.000000    ,  4030.790    ,  9938.542    ,  0.000000    ,  9938.542    ,  4030.790    ,  5907.751    ,  5906.171    , -1.580621    ,-0.1131494E-01,  13969.33    ,  299524.5    ,  500308.2    , -333.9416    ,-0.6674717E-01,-0.6674717E-01
         1.350,              ,  0.000000    ,  4036.327    ,  10063.54    ,  0.000000    ,  10063.54    ,  4036.327    ,  6027.215    ,  6028.240    ,  1.024972    , 0.7269374E-02,  14099.87    ,  305552.8    ,  514408.1    , -332.9166    ,-0.6471838E-01,-0.6471838E-01
         1.367,              ,  0.000000    ,  4378.002    ,  10188.54    ,  0.000000    ,  10188.54    ,  4378.002    ,  5810.540    ,  5819.279    ,  8.739353    , 0.5999607E-01,  14566.54    ,  311372.0    ,  528974.6    , -324.1772    ,-0.6128408E-01,-0.6128408E-01
         1.383,              ,  0.000000    ,  5218.296    ,  10313.54    ,  0.000000    ,  10313.54    ,  5218.296    ,  5095.246    ,  5105.799    ,  10.55364    , 0.6794840E-01,  15531.84    ,  316477.8    ,  544506.5    , -313.6236    ,-0.5759777E-01,-0.5759777E-01
         1.400,              ,  0.000000    ,  5522.251    ,  10438.54    ,  0.000000    ,  10438.54    ,  5522.251    ,  4916.291    ,  4925.320    ,  9.028947    , 0.5656954E-01,  15960.79    ,  321403.2    ,  560467.2    , -304.5947    ,-0.5434656E-01,-0.5434656E-01
         1.417,              ,  0.000000    ,  5680.743    ,  10563.54    ,  0.000000    ,  10563.54    ,  5680.743    ,  4882.799    ,  4889.212    ,  6.413545    , 0.3948185E-01,  16244.28    ,  326292.4    ,  576711.5    , -298.1811    ,-0.5170368E-01,-0.5170368E-01
         1.433,              ,  0.000000    ,  5766.080    ,  10688.54    ,  0.000000    ,  10688.54    ,  5766.080    ,  4922.462    ,  4931.086    ,  8.623777    , 0.5240945E-01,  16454.62    ,  331223.5    ,  593166.1    , -289.5573    ,-0.4881555E-01,-0.4881555E-01
         1.450,              ,  0.000000    ,  6080.760    ,  10813.54    ,  0.000000    ,  10813.54    ,  6080.760    ,  4732.781    ,  4741.930    ,  9.148788    , 0.5415310E-01,  16894.30    ,  335965.4    ,  610060.5    , -280.4085    ,-0.4596406E-01,-0.4596406E-01
         1.467,              ,  0.000000    ,  6372.310    ,  10938.54    ,  0.000000    ,  10938.54    ,  6372.310    ,  4566.232    ,  4575.335    ,  9.102895    , 0.5258491E-01,  17310.85    ,  340540.7    ,  627371.3    , -271.3056    ,-0.4324483E-01,-0.4324483E-01
         1.483,              ,  0.000000    ,  6490.830    ,  11063.54    ,  0.000000    ,  11063.54    ,  6490.830    ,  4572.711    ,  4579.881    ,  7.169573    , 0.4084209E-01,  17554.37    ,  345120.6    ,  644925.7    , -264.1361    ,-0.4095605E-01,-0.4095605E-01
         1.500,              ,  0.000000    ,  6640.095    ,  11188.54    ,  0.000000    ,  11188.54    ,  6640.095    ,  4548.447    ,  4560.996    ,  12.54907    , 0.7038713E-01,  17828.64    ,  349681.6    ,  662754.3    , -251.5870    ,-0.3796083E-01,-0.3796083E-01
         1.517,              ,  0.000000    ,  6885.144    ,  11313.54    ,  0.000000    ,  11313.54    ,  6885.144    ,  4428.397    ,  4442.265    ,  13.86793    , 0.7620291E-01,  18198.69    ,  354123.9    ,  680953.0    , -237.7191    ,-0.3490976E-01,-0.3490976E-01
         1.533,              ,  0.000000    ,  7095.620    ,  11438.54    ,  0.000000    ,  11438.54    ,  7095.620    ,  4342.922    ,  4357.717    ,  14.79590    , 0.7983043E-01,  18534.16    ,  358481.6    ,  699487.2    , -222.9232    ,-0.3186952E-01,-0.3186952E-01
         1.550,              ,  0.000000    ,  7220.088    ,  11563.54    ,  0.000000    ,  11563.54    ,  7220.088    ,  4343.454    ,  4356.902    ,  13.44846    , 0.7159673E-01,  18783.63    ,  362838.5    ,  718270.8    , -209.4747    ,-0.2916375E-01,-0.2916375E-01
         1.567,              ,  0.000000    ,  7263.331    ,  11688.54    ,  0.000000    ,  11688.54    ,  7263.331    ,  4425.211    ,  4440.657    ,  15.44582    , 0.8150021E-01,  18951.87    ,  367279.1    ,  737222.7    , -194.0289    ,-0.2631890E-01,-0.2631890E-01
         1.583,              ,  0.000000    ,  7493.468    ,  11813.54    ,  0.000000    ,  11813.54    ,  7493.468    ,  4320.073    ,  4336.787    ,  16.71397    , 0.8656943E-01,  19307.01    ,  371615.9    ,  756529.7    , -177.3149    ,-0.2343793E-01,-0.2343793E-01
         1.600,              ,  0.000000    ,  7720.787    ,  11938.54    ,  0.000000    ,  11938.54    ,  7720.787    ,  4217.755    ,  4234.513    ,  16.75805    , 0.8524223E-01,  19659.33    ,  375850.4    ,  776189.0    , -160.5569    ,-0.2068528E-01,-0.2068528E-01
         1.617,              ,  0.000000    ,  7858.669    ,  12063.54    ,  0.000000    ,  12063.54    ,  7858.669    ,  4204.873    ,  4221.764    ,  16.89077    , 0.8478362E-01,  19922.21    ,  380072.2    ,  796111.2    , -143.6661    ,-0.1804598E-01,-0.1804598E-01
         1.633,              ,  0.000000    ,  7990.559    ,  12188.54    ,  0.000000    ,  12188.54    ,  7990.559    ,  4197.982    ,  4215.455    ,  17.47241    , 0.8658665E-01,  20179.10    ,  384287.7    ,  816290.3    , -126.1937    ,-0.1545941E-01,-0.1545941E-01
