"Time (h) ","Domain_001:","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","SS V In     ","SS V Out    ","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Q ME (%)    ","Total V     ","Cum V In+Out","Cum V Error ","Cum ME (%)  ","Cum Q ME (%)"
         2.567,,  0.000000    ,  30426.88    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  28392.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2034.277    , -1928.220    ,  106.0564    , 0.1803082    ,  1065188.    ,  4984888.    ,  4554.174    , 0.9135961E-01, 0.9135961E-01
         2.583,,  0.000000    ,  30470.08    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  28255.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2214.980    , -2115.688    ,  99.29213    , 0.1690793    ,  1063072.    ,  5043614.    ,  4653.467    , 0.9226453E-01, 0.9226453E-01
         2.600,,  0.000000    ,  30487.95    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  28117.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2370.343    , -2262.594    ,  107.7488    , 0.1838543    ,  1060810.    ,  5102219.    ,  4761.215    , 0.9331656E-01, 0.9331656E-01
         2.617,,  0.000000    ,  30436.76    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  27980.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2456.654    , -2352.377    ,  104.2769    , 0.1785048    ,  1058457.    ,  5160636.    ,  4865.492    , 0.9428086E-01, 0.9428086E-01
         2.633,,  0.000000    ,  30507.90    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  27842.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2665.295    , -2562.667    ,  102.6281    , 0.1758822    ,  1055894.    ,  5218987.    ,  4968.120    , 0.9519320E-01, 0.9519320E-01
         2.650,,  0.000000    ,  30409.51    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  27705.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2704.410    , -2600.678    ,  103.7313    , 0.1784944    ,  1053294.    ,  5277101.    ,  5071.852    , 0.9611056E-01, 0.9611056E-01
         2.667,,  0.000000    ,  30452.28    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  27567.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2884.679    , -2783.173    ,  101.5056    , 0.1749497    ,  1050511.    ,  5335121.    ,  5173.357    , 0.9696795E-01, 0.9696795E-01
         2.683,,  0.000000    ,  30355.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  27430.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -2925.497    , -2819.037    ,  106.4602    , 0.1842327    ,  1047692.    ,  5392907.    ,  5279.818    , 0.9790300E-01, 0.9790300E-01
         2.700,,  0.000000    ,  30303.46    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  27292.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3010.861    , -2907.566    ,  103.2947    , 0.1793433    ,  1044784.    ,  5450503.    ,  5383.112    , 0.9876359E-01, 0.9876359E-01
         2.717,,  0.000000    ,  30333.49    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  27155.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3178.383    , -3075.125    ,  103.2576    , 0.1796141    ,  1041709.    ,  5507991.    ,  5486.370    , 0.9960745E-01, 0.9960745E-01
         2.733,,  0.000000    ,  30202.54    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  27017.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3184.933    , -3079.806    ,  105.1275    , 0.1837246    ,  1038629.    ,  5565212.    ,  5591.497    , 0.1004723    , 0.1004723    
         2.750,,  0.000000    ,  30141.61    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  26880.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3261.505    , -3157.077    ,  104.4281    , 0.1831374    ,  1035472.    ,  5622233.    ,  5695.925    , 0.1013107    , 0.1013107    
         2.767,,  0.000000    ,  30081.47    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  26742.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3338.869    , -3233.359    ,  105.5093    , 0.1856771    ,  1032239.    ,  5679057.    ,  5801.435    , 0.1021549    , 0.1021549    
         2.783,,  0.000000    ,  30065.22    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  26605.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3460.118    , -3356.959    ,  103.1595    , 0.1820344    ,  1028882.    ,  5735728.    ,  5904.594    , 0.1029441    , 0.1029441    
         2.800,,  0.000000    ,  29921.57    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  26467.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3453.962    , -3348.255    ,  105.7074    , 0.1874604    ,  1025533.    ,  5792117.    ,  6010.302    , 0.1037669    , 0.1037669    
         2.817,,  0.000000    ,  29840.71    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  26330.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3510.610    , -3405.180    ,  105.4306    , 0.1876965    ,  1022128.    ,  5848288.    ,  6115.732    , 0.1045730    , 0.1045730    
         2.833,,  0.000000    ,  29739.89    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  26192.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3547.290    , -3441.300    ,  105.9901    , 0.1894965    ,  1018687.    ,  5904220.    ,  6221.722    , 0.1053775    , 0.1053775    
         2.850,,  0.000000    ,  29652.95    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  26055.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3597.842    , -3492.725    ,  105.1171    , 0.1886929    ,  1015194.    ,  5959928.    ,  6326.839    , 0.1061563    , 0.1061563    
         2.867,,  0.000000    ,  29563.14    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  25917.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3645.533    , -3539.705    ,  105.8274    , 0.1907463    ,  1011655.    ,  6015409.    ,  6432.667    , 0.1069365    , 0.1069365    
         2.883,,  0.000000    ,  29473.46    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  25780.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3693.360    , -3587.765    ,  105.5955    , 0.1911107    ,  1008067.    ,  6070663.    ,  6538.262    , 0.1077026    , 0.1077026    
         2.900,,  0.000000    ,  29365.82    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  25642.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3723.219    , -3617.639    ,  105.5807    , 0.1919356    ,  1004449.    ,  6125671.    ,  6643.843    , 0.1084590    , 0.1084590    
         2.917,,  0.000000    ,  29255.69    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  25505.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3750.585    , -3644.806    ,  105.7786    , 0.1931648    ,  1000804.    ,  6180432.    ,  6749.622    , 0.1092095    , 0.1092095    
         2.933,,  0.000000    ,  29146.80    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  25367.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3779.191    , -3679.306    ,  99.88478    , 0.1832264    ,  997125.0    ,  6234946.    ,  6849.506    , 0.1098567    , 0.1098567    
         2.950,,  0.000000    ,  29040.09    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  25230.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3809.982    , -3705.430    ,  104.5520    , 0.1926509    ,  993419.6    ,  6289216.    ,  6954.058    , 0.1105711    , 0.1105711    
         2.967,,  0.000000    ,  28913.81    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  25092.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3821.201    , -3718.431    ,  102.7704    , 0.1902930    ,  989701.2    ,  6343223.    ,  7056.829    , 0.1112499    , 0.1112499    
         2.983,,  0.000000    ,  28789.56    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  24955.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3834.459    , -3731.936    ,  102.5231    , 0.1907595    ,  985969.2    ,  6396967.    ,  7159.352    , 0.1119179    , 0.1119179    
         3.000,,  0.000000    ,  28679.38    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  24817.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3861.775    , -3754.591    ,  107.1840    , 0.2003552    ,  982214.6    ,  6450464.    ,  7266.536    , 0.1126514    , 0.1126514    
         3.017,,  0.000000    ,  28556.08    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  24680.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3875.972    , -3774.647    ,  101.3256    , 0.1903323    ,  978440.0    ,  6503701.    ,  7367.862    , 0.1132872    , 0.1132872    
         3.033,,  0.000000    ,  28415.50    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  24542.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3872.892    , -3772.315    ,  100.5773    , 0.1899186    ,  974667.7    ,  6556659.    ,  7468.439    , 0.1139062    , 0.1139062    
         3.050,,  0.000000    ,  28294.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  24405.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3888.998    , -3789.525    ,  99.47302    , 0.1887562    ,  970878.1    ,  6609358.    ,  7567.912    , 0.1145030    , 0.1145030    
         3.067,,  0.000000    ,  28164.20    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  24267.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3896.599    , -3797.136    ,  99.46374    , 0.1897011    ,  967081.0    ,  6661790.    ,  7667.376    , 0.1150948    , 0.1150948    
         3.083,,  0.000000    ,  28037.80    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  24130.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3907.694    , -3811.712    ,  95.98200    , 0.1839867    ,  963269.3    ,  6713958.    ,  7763.358    , 0.1156301    , 0.1156301    
         3.100,,  0.000000    ,  27928.15    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  23992.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3935.550    , -3840.983    ,  94.56631    , 0.1821358    ,  959428.3    ,  6765878.    ,  7857.924    , 0.1161405    , 0.1161405    
         3.117,,  0.000000    ,  27793.38    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  23855.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3938.276    , -3838.770    ,  99.50658    , 0.1926612    ,  955589.5    ,  6817527.    ,  7957.430    , 0.1167202    , 0.1167202    
         3.133,,  0.000000    ,  27633.46    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  23717.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3915.851    , -3822.291    ,  93.56061    , 0.1821980    ,  951767.3    ,  6868878.    ,  8050.991    , 0.1172097    , 0.1172097    
         3.150,,  0.000000    ,  27523.91    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  23580.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3943.802    , -3852.151    ,  91.65094    , 0.1793420    ,  947915.1    ,  6919982.    ,  8142.642    , 0.1176685    , 0.1176685    
         3.167,,  0.000000    ,  27399.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  23442.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3956.992    , -3865.349    ,  91.64331    , 0.1802505    ,  944049.8    ,  6970824.    ,  8234.285    , 0.1181250    , 0.1181250    
         3.183,,  1.713290    ,  27301.83    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  23305.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3995.011    , -3902.316    ,  92.69510    , 0.1831606    ,  940147.4    ,  7021433.    ,  8326.980    , 0.1185938    , 0.1185938    
         3.200,,  16.95560    ,  27187.95    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  23167.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4003.394    , -3910.969    ,  92.42475    , 0.1834825    ,  936236.5    ,  7071805.    ,  8419.405    , 0.1190560    , 0.1190560    
         3.217,,  24.02330    ,  27055.39    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  23030.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4001.259    , -3912.303    ,  88.95516    , 0.1775215    ,  932324.2    ,  7121915.    ,  8508.360    , 0.1194673    , 0.1194673    
         3.233,,  0.000000    ,  26853.78    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  22892.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -3961.172    , -3873.054    ,  88.11808    , 0.1771347    ,  928451.1    ,  7171661.    ,  8596.478    , 0.1198673    , 0.1198673    
         3.250,,  0.000000    ,  26763.90    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  22755.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4008.792    , -3921.537    ,  87.25450    , 0.1762041    ,  924529.6    ,  7221180.    ,  8683.733    , 0.1202537    , 0.1202537    
         3.267,,  0.000000    ,  26690.22    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  22617.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4072.620    , -3985.261    ,  87.35888    , 0.1771704    ,  920544.3    ,  7270488.    ,  8771.092    , 0.1206397    , 0.1206397    
         3.283,,  0.000000    ,  26497.98    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  22480.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4017.872    , -3932.140    ,  85.73226    , 0.1750421    ,  916612.2    ,  7319466.    ,  8856.824    , 0.1210037    , 0.1210037    
         3.300,,  0.000000    ,  26390.76    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  22342.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4048.160    , -3961.329    ,  86.83026    , 0.1781741    ,  912650.8    ,  7368199.    ,  8943.654    , 0.1213818    , 0.1213818    
         3.317,,  0.000000    ,  26256.16    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  22205.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4051.052    , -3965.509    ,  85.54283    , 0.1765180    ,  908685.3    ,  7416661.    ,  9029.197    , 0.1217421    , 0.1217421    
         3.333,,  0.000000    ,  26115.69    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  22067.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4048.087    , -3963.658    ,  84.42947    , 0.1752256    ,  904721.7    ,  7464844.    ,  9113.627    , 0.1220873    , 0.1220873    
         3.350,,  0.000000    ,  25972.36    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  21930.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4042.256    , -3959.200    ,  83.05520    , 0.1733840    ,  900762.5    ,  7512746.    ,  9196.682    , 0.1224144    , 0.1224144    
         3.367,,  0.000000    ,  25821.47    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  21792.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4028.867    , -3946.611    ,  82.25557    , 0.1727547    ,  896815.9    ,  7560361.    ,  9278.937    , 0.1227314    , 0.1227314    
         3.383,,  0.000000    ,  25667.02    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  21655.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4011.920    , -3933.558    ,  78.36179    , 0.1655923    ,  892882.3    ,  7607683.    ,  9357.299    , 0.1229980    , 0.1229980    
         3.400,,  0.000000    ,  25521.01    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  21517.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4003.403    , -3927.635    ,  75.76857    , 0.1610774    ,  888954.7    ,  7654721.    ,  9433.068    , 0.1232320    , 0.1232320    
         3.417,,  0.000000    ,  25451.54    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  21380.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4071.434    , -3998.105    ,  73.32888    , 0.1565798    ,  884956.6    ,  7701553.    ,  9506.397    , 0.1234348    , 0.1234348    
         3.433,,  0.000000    ,  25321.78    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  21242.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4079.176    , -4004.832    ,  74.34400    , 0.1596585    ,  880951.7    ,  7748117.    ,  9580.741    , 0.1236525    , 0.1236525    
         3.450,,  0.000000    ,  25187.88    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  21105.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4082.775    , -4009.081    ,  73.69461    , 0.1591918    ,  876942.7    ,  7794410.    ,  9654.435    , 0.1238636    , 0.1238636    
         3.467,,  0.000000    ,  25059.50    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  20967.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4091.900    , -4017.870    ,  74.02965    , 0.1608392    ,  872924.8    ,  7840437.    ,  9728.465    , 0.1240806    , 0.1240806    
         3.483,,  0.000000    ,  25015.74    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  20830.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4185.633    , -4111.326    ,  74.30671    , 0.1620795    ,  868813.5    ,  7886283.    ,  9802.772    , 0.1243015    , 0.1243015    
         3.500,,  0.000000    ,  24856.92    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  20692.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4164.311    , -4091.093    ,  73.21824    , 0.1607443    ,  864722.4    ,  7931833.    ,  9875.990    , 0.1245108    , 0.1245108    
         3.517,,  0.000000    ,  24688.61    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  20555.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4133.510    , -4060.098    ,  73.41214    , 0.1622593    ,  860662.3    ,  7977076.    ,  9949.402    , 0.1247249    , 0.1247249    
         3.533,,  0.000000    ,  24516.80    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  20417.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4099.196    , -4024.832    ,  74.36318    , 0.1654927    ,  856637.4    ,  8022011.    ,  10023.77    , 0.1249533    , 0.1249533    
         3.550,,  0.000000    ,  24440.34    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  20280.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4160.239    , -4084.491    ,  75.74852    , 0.1693823    ,  852552.9    ,  8066731.    ,  10099.51    , 0.1251996    , 0.1251996    
         3.567,,  0.000000    ,  24215.35    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  20142.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4072.748    , -4000.277    ,  72.47030    , 0.1633761    ,  848552.7    ,  8111089.    ,  10171.98    , 0.1254084    , 0.1254084    
         3.583,,  0.000000    ,  24103.55    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  20005.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4098.448    , -4024.974    ,  73.47401    , 0.1665750    ,  844527.7    ,  8155198.    ,  10245.46    , 0.1256310    , 0.1256310    
         3.600,,  0.000000    ,  24019.90    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  19867.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4152.291    , -4074.211    ,  78.08034    , 0.1779102    ,  840453.5    ,  8199085.    ,  10323.54    , 0.1259109    , 0.1259109    
         3.617,,  0.000000    ,  23845.45    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  19730.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4115.341    , -4043.781    ,  71.56034    , 0.1642213    ,  836409.7    ,  8242661.    ,  10395.10    , 0.1261134    , 0.1261134    
         3.633,,  0.000000    ,  23693.51    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  19592.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4100.908    , -4036.923    ,  63.98456    , 0.1478177    ,  832372.8    ,  8285947.    ,  10459.08    , 0.1262268    , 0.1262268    
         3.650,,  0.000000    ,  23578.06    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  19455.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4122.952    , -4053.364    ,  69.58821    , 0.1617083    ,  828319.4    ,  8328980.    ,  10528.67    , 0.1264101    , 0.1264101    
         3.667,,  0.000000    ,  23461.03    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  19317.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4143.427    , -4072.269    ,  71.15807    , 0.1663402    ,  824247.1    ,  8371759.    ,  10599.83    , 0.1266141    , 0.1266141    
         3.683,,  0.000000    ,  23333.02    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  19180.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4152.916    , -4081.955    ,  70.96166    , 0.1669171    ,  820165.2    ,  8414272.    ,  10670.79    , 0.1268178    , 0.1268178    
         3.700,,  0.000000    ,  23181.57    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  19042.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4138.970    , -4068.886    ,  70.08321    , 0.1659789    ,  816096.3    ,  8456496.    ,  10740.87    , 0.1270133    , 0.1270133    
         3.717,,  0.000000    ,  23030.16    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18905.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4125.051    , -4054.028    ,  71.02344    , 0.1693645    ,  812042.3    ,  8498431.    ,  10811.90    , 0.1272223    , 0.1272223    
         3.733,,  0.000000    ,  22996.50    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18767.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4228.896    , -4157.398    ,  71.49777    , 0.1711943    ,  807884.9    ,  8540196.    ,  10883.40    , 0.1274373    , 0.1274373    
         3.750,,  0.000000    ,  22900.99    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18630.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4270.882    , -4200.848    ,  70.03480    , 0.1686322    ,  803684.0    ,  8581727.    ,  10953.43    , 0.1276367    , 0.1276367    
         3.767,,  0.000000    ,  22759.07    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18492.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4266.463    , -4197.549    ,  68.91405    , 0.1670576    ,  799486.5    ,  8622978.    ,  11022.34    , 0.1278253    , 0.1278253    
         3.783,,  0.000000    ,  22577.72    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18355.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4222.621    , -4154.847    ,  67.77361    , 0.1655727    ,  795331.6    ,  8663911.    ,  11090.12    , 0.1280036    , 0.1280036    
         3.800,,  0.000000    ,  22404.97    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18217.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4187.366    , -4120.234    ,  67.13194    , 0.1652577    ,  791211.4    ,  8704534.    ,  11157.25    , 0.1281775    , 0.1281775    
         3.817,,  0.000000    ,  22248.20    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  18080.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4168.098    , -4101.118    ,  66.97922    , 0.1660849    ,  787110.3    ,  8744862.    ,  11224.23    , 0.1283523    , 0.1283523    
         3.833,,  0.000000    ,  22125.21    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  17942.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4182.608    , -4115.958    ,  66.65059    , 0.1663445    ,  782994.3    ,  8784930.    ,  11290.88    , 0.1285256    , 0.1285256    
         3.850,,  0.000000    ,  21982.04    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  17805.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4176.935    , -4111.390    ,  65.54448    , 0.1647378    ,  778882.9    ,  8824717.    ,  11356.42    , 0.1286888    , 0.1286888    
         3.867,,  0.000000    ,  21829.58    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  17667.60    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4161.974    , -4097.687    ,  64.28681    , 0.1627630    ,  774785.2    ,  8864214.    ,  11420.71    , 0.1288406    , 0.1288406    
         3.883,,  0.000000    ,  21660.93    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  17530.10    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , -4130.827    , -4067.391    ,  63.43597    , 0.1618635    ,  770717.9    ,  8903405.    ,  11484.15    , 0.1289860    , 0.1289860    
